id,address,x,y,z,stay,phases,timestamp,bs_address,sample_time,sample_batch
10623,03D2C30A,3.8014953072753053,-1.5339293376182475,0.8,0,"[-63, -31, 119]",1677128584632,01370022,"2023-02-23,13:03:04",90
10624,03D2C30A,3.7811937840553096,-1.3823828813027204,0.8,0,"[-77, -19, 123]",1677128584762,01370022,"2023-02-23,13:03:04",90
10625,03D2C30A,3.77620787093822,-1.2407990029871994,0.8,0,"[-83, -9, 138]",1677128584872,01370022,"2023-02-23,13:03:05",90
10626,03D2C30A,3.754835974755308,-1.0928657810152687,0.8,0,"[-88, -2, 130]",1677128584992,01370022,"2023-02-23,13:03:05",90
10627,03D2C30A,3.720157352096692,-0.9519936298543497,0.8,0,"[-91, 0, 129]",1677128585112,01370022,"2023-02-23,13:03:05",90
10628,03D2C30A,3.6695092358978014,-0.78733373734484,0.8,0,"[-94, 4, 132]",1677128585252,01370022,"2023-02-23,13:03:05",90
10629,03D2C30A,3.628193676861544,-0.6186251413985591,0.8,0,"[-100, 13, 139]",1677128585382,01370022,"2023-02-23,13:03:05",90
10630,03D2C30A,3.5845211910505768,-0.461920956492454,0.8,0,"[-98, 18, 132]",1677128585502,01370022,"2023-02-23,13:03:05",90
10631,03D2C30A,3.5505497692739545,-0.2933752858498977,0.8,0,"[-100, 24, 140]",1677128585622,01370022,"2023-02-23,13:03:05",90
10632,03D2C30A,3.5362071962293835,-0.08130178801822377,0.8,0,"[-104, 30, 133]",1677128585762,01370022,"2023-02-23,13:03:05",90
10633,03D2C30A,3.503120783903998,0.11521314968712157,0.8,0,"[-96, 33, 140]",1677128585892,01370022,"2023-02-23,13:03:06",90
10634,03D2C30A,3.4327194341375367,0.2892833097208027,0.8,0,"[-103, 52, 135]",1677128586022,01370022,"2023-02-23,13:03:06",90
10635,03D2C30A,3.45734872637966,0.49082770920404906,0.8,0,"[-98, 54, 137]",1677128586152,01370022,"2023-02-23,13:03:06",90
10636,03D2C30A,3.478425421390192,0.6640385736348529,0.8,0,"[-104, 70, 138]",1677128586262,01370022,"2023-02-23,13:03:06",90
10637,03D2C30A,3.4795015470534656,0.8954109245115868,0.8,0,"[-105, 70, 140]",1677128586402,01370022,"2023-02-23,13:03:06",90
10638,03D2C30A,3.48051623297391,1.097289887607804,0.8,0,"[-108, 72, 137]",1677128586522,01370022,"2023-02-23,13:03:06",90
10639,03D2C30A,3.433024026569063,1.3069842996344496,0.8,0,"[-101, 66, 140]",1677128586652,01370022,"2023-02-23,13:03:06",90
10640,03D2C30A,3.3846116666809944,1.5018493864702214,0.8,0,"[-115, 71, 143]",1677128586772,01370022,"2023-02-23,13:03:06",90
10641,03D2C30A,3.3317895677031037,1.697744921185616,0.8,0,"[-112, 66, 147]",1677128586892,01370022,"2023-02-23,13:03:07",90
10642,03D2C30A,3.2775477107994466,1.8967495997673818,0.8,0,"[-123, 75, 136]",1677128587012,01370022,"2023-02-23,13:03:07",90
10643,03D2C30A,3.2211953353464895,2.0774362531047688,0.8,0,"[-122, 75, 140]",1677128587122,01370022,"2023-02-23,13:03:07",90
10644,03D2C30A,3.1422167917911303,2.30859518342011,0.8,0,"[-123, 90, 135]",1677128587262,01370022,"2023-02-23,13:03:07",90
10645,03D2C30A,3.076232541586055,2.5341066160972727,0.8,0,"[-126, 86, 141]",1677128587392,01370022,"2023-02-23,13:03:07",90
10646,03D2C30A,3.017374235355377,2.7258734249622965,0.8,0,"[-127, 78, 141]",1677128587502,01370022,"2023-02-23,13:03:07",90
10647,03D2C30A,2.937183715686955,2.9722366143854,0.8,0,"[-121, 92, 128]",1677128587642,01370022,"2023-02-23,13:03:07",90
10648,03D2C30A,2.937183715686955,2.9722366143854,0.8,1,"[-126, 85, 130]",1677128587782,01370022,"2023-02-23,13:03:07",90
10649,03D2C30A,2.8677385823278296,3.3021956360970215,0.8,0,"[-130, 89, 129]",1677128587932,01370022,"2023-02-23,13:03:08",90
10650,03D2C30A,2.785013999835306,3.5068813184560117,0.8,0,"[-124, 89, 131]",1677128588052,01370022,"2023-02-23,13:03:08",90
10651,03D2C30A,2.785013999835306,3.5068813184560117,0.8,1,"[-137, 88, 131]",1677128588172,01370022,"2023-02-23,13:03:08",90
10652,03D2C30A,2.785013999835306,3.5068813184560117,0.8,1,"[-128, 87, 137]",1677128588312,01370022,"2023-02-23,13:03:08",90
